zpid,street_address,zipcode,description,latitude,longitude,garage_spaces,has_association,has_garage,has_spa,has_view,home_type,year_built,latest_price,latest_saledate,latest_salemonth,latest_saleyear,num_of_photos,num_of_appliances,num_of_parking_features,num_of_patio_and_porch_features,num_of_security_features,num_of_waterfront_features,num_of_window_features,num_of_community_features,lot_size_sq_ft,living_area_sq_ft,avg_school_distance,avg_school_rating,avg_school_size,_median_students_per_teacher,num_of_bathrooms,num_of_bedrooms,num_of_stories,age
29334578,2217 Warbler Way,78735,"Sophistication and charm in this stunning Craftsman style Barton Creek home. Bright and open living, kitchen and breakfast area featuring quartz & granite counters, large center island with 5-burner gas cooktop, double convection oven and built-in microwave plus sub-zero style fridge. The backyard boasts a newly built pool loaded with features including a limestone patio, tanning ledge & water features, also leaving an ample sized, flat yard backing to greenspace. Additional features include Levelor blinds, crown molding, outdoor gas line, mud room plus spacious laundry room with sink & cabinetry, extended garage with storage & epoxy floors and so much more. This home is just .4 miles to St. Gabriels. As a member of Barton Creek Country Club, you'll enjoy access to all of the amenities they have to offer. Don't miss this stunning home!",30.295610427856445,-97.87384033203124,2,TRUE,TRUE,FALSE,FALSE,Single Family,2000,775000,2018-10-20,10,2018,77,4,2,0,0,0,0,1,16552.8,4841,5.6000000000000005,5.666666666666668,1332,16,6,5,2,18
29372670,9621 Vista View Dr,78750,"Walk up the exotic Brazilian ipe wood front deck to your beautiful home with towering native Texas Red, Live and Durand oaks.  Three distinct outdoor entertaining terraces including TV movie lounge. Backyard oasis with salt water pool! Window-filled oversized great room nestled in the tree canopy. Spa-like touches such as jacuzzi tub and shower body jets in master bath.  Prestigious sought after schools.  Welcome Home!",30.42819976806641,-97.80322265625,0,TRUE,FALSE,FALSE,FALSE,Single Family,1977,585000,2018-06-29,6,2018,39,3,1,0,0,0,0,0,16988.4,2633,1.3666666666666665,8.666666666666666,1632,16,3,4,1,41
64541665,10212 Chestnut Ridge Rd,78726,"10212 Chestnut Ridge Rd, Austin, TX 78726 is a single family home that contains 3,667 sq ft and was built in 2003. It contains 5 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $751,174. The Rent Zestimate for this home is $3,026/mo.",30.43359375,-97.8231430053711,0,TRUE,FALSE,FALSE,FALSE,Single Family,2003,575000,2018-08-31,8,2018,40,0,1,0,0,0,0,0,10890,3667,1.3666666666666665,8,1275,15,4,5,2,15
29334575,2119 Wimberly Ln,78735,"Classic Barton Creek family home updated with modern elements in an exclusive, gated community. Sited amongst lush trees and expansive acreage, this home offers the best of both worlds: private living just minutes from downtown Austin. Enjoy a two-story living room with floor-to-ceiling windows, which allow light to naturally flow within. The master suite sits on the main level with an adjacent private office or study. The gourmet kitchen opens to a cozy family room with a stunning stone fireplace and bright breakfast area. Upstairs are 3 additional bedrooms and an open game room complete with its own kitchen, allowing an abundance of space for all who call 2119 Wimberly Lane home. Expansive outdoor living centers around a stunning pool with peaceful wooded views. There are numerous school options, as the home lies within close proximity to Austin ISD schools and many local private schools. Relax at this light-filled family home with endless features in a coveted neighborhood.",30.29550170898437,-97.87278747558594,3,TRUE,TRUE,TRUE,TRUE,Single Family,2001,1225000,2018-10-02,10,2018,39,2,2,0,0,0,0,1,23958.000000000004,5017,5.533333333333334,5.666666666666668,1332,16,4,4,2,17
29372165,10904 Callanish Park Dr,78750,"10904 Callanish Park Dr, Austin, TX 78750 is a single family home that contains 3,506 sq ft and was built in 1993. It contains 5 bedrooms and 4 bathrooms. 
 
The Zestimate for this house is $724,564. The Rent Zestimate for this home is $3,150/mo.",30.42834854125977,-97.78953552246094,2,TRUE,TRUE,FALSE,FALSE,Single Family,1993,615000,2018-07-18,7,2018,1,2,2,0,0,0,0,0,8755,3506,1.0666666666666669,9,1616,16,4,5,2,25
120899573,1420 Shoreview Cv,78732,"1420 Shoreview Cv, Austin, TX 78732 is a single family home that contains 3,683 sq ft and was built in 2013. It contains 4 bedrooms and 5 bathrooms. 
 
The Zestimate for this house is $1,350,007. The Rent Zestimate for this home is $3,900/mo.",30.34575653076172,-97.895111083984375,3,TRUE,TRUE,FALSE,TRUE,Single Family,2013,1350000,2020-12-10,12,2020,41,4,2,3,1,0,0,0,29185.2,3683,2.6666666666666665,8.333333333333334,1533,17,5,4,1,7
29376663,11512 Sweet Basil Ct,78726,"11512 Sweet Basil Ct, Austin, TX 78726 is a single family home that contains 2,019 sq ft and was built in 1996. It contains 3 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $407,949. The Rent Zestimate for this home is $2,200/mo.",30.441415786743164,-97.82967376708984,0,TRUE,FALSE,FALSE,FALSE,Single Family,1996,350000,2019-02-21,2,2019,28,2,1,0,0,0,0,0,6229,2019,2.566666666666667,7,1277,16,2,3,1,23
29334572,2131 Wimberly Ln,78735,"2131 Wimberly Ln, Austin, TX 78735 is a single family home that contains 3,447 sq ft and was built in 1999. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $1,169,064. The Rent Zestimate for this home is $5,295/mo.",30.29516220092773,-97.8719482421875,2,TRUE,TRUE,TRUE,TRUE,Single Family,1999,1200000,2020-09-16,9,2020,41,8,2,3,1,0,1,0,14374.8,3447,5.5,5.666666666666668,1332,16,3,4,1,21
119616658,11809 Mira Vista Way #VH43,78726,"Looking for all the comforts of home with the feel of resort-style living? Look no further. This spacious, low-maintenance home offers the best of both worlds. The beautifully appointed interior lives large w/ the master, home office & main living conveniently located downstairs. A gorgeous kitchen w/ oversized island steals the show, paired w/ a large dining space, built-in buffet & wine fridge. The extended back flagstone patio, w/ built-in grill, is an ideal space for entertaining. Backing to greenspace, you'll never have to worry about privacy. The upstairs is like it's own wing featuring a bonus room, 2 bedrooms and 1 bath. Don't miss the multiple ""Texas basements"" offering abundant storage. Versante Canyon boasts unrivaled amenities: a huge pool, member's only gym, clubhouse & numerous social activities. Exterior maintenance is also included in the HOA. Perfectly situated off of 620, this unit is minutes from HEB, restaurants, movie theaters & zoned to exemplary LISD schools.",30.4305477142334,-97.84386444091795,2,TRUE,TRUE,FALSE,TRUE,Single Family,2012,479000,2020-02-24,2,2020,32,6,2,1,3,0,0,1,10410,2531,1.9333333333333331,7,1277,16,3,3,2,8
29567157,11628 Quarter Horse Trl,78750,"mature neighborhood close to area shopping, parks, walking trails, lots of oak trees and in the award winning round rock school district",30.45946884155273,-97.82025146484376,2,FALSE,TRUE,FALSE,TRUE,Single Family,1982,309900,2020-04-14,4,2020,29,3,3,0,0,0,0,0,8015,1595,0.7999999999999999,7.666666666666668,1281,14,2,3,1,38
69815952,1209 Red Oak Valley Ct,78732,"1209 Red Oak Valley Ct, Austin, TX 78732 is a single family home that contains 2,782 sq ft and was built in 2007. It contains 3 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $679,631. The Rent Zestimate for this home is $3,500/mo.",30.349611282348643,-97.89225006103516,0,TRUE,FALSE,FALSE,FALSE,Single Family,2007,500000,2018-06-01,6,2018,1,4,2,0,0,0,0,0,11325.6,2782,2.6,8.333333333333334,1533,17,3,3,2,11
29372154,11119 Callanish Park Dr,78750,"11119 Callanish Park Dr, Austin, TX 78750 is a single family home that contains 2,941 sq ft and was built in 1991. It contains 4 bedrooms and 3 bathrooms. 
 
The Zestimate for this house is $718,844. The Rent Zestimate for this home is $2,950/mo.",30.431398391723643,-97.79084014892578,0,TRUE,FALSE,FALSE,FALSE,Single Family,1991,619900,2019-05-08,5,2019,30,5,1,0,1,0,1,0,10001,2941,1.1333333333333335,9,1616,16,3,4,2,28
29334568,9016 Thickwoods,78735,"This beautiful Barton Creek estate home nestled in a cul-de-sac and sitting beyond a lovely landscape drive offers sprawling hill country views and boasts fabulous entertaining areas with an 1100 bottle, temperature-controlled wine cellar & bar on main level & outdoor kitchen & dining area. Along with the master bedroom & beautifully remodeled spa bath on main level, there's also a handsome study with full bath nearby. Gourmet kitchen with high-end appliances opens to the family room with stone fireplace. Upstairs in the generous media/game room is built-in cabinetry & more hill country views.In addition to the 4 bedrooms & 3 full baths, there is also an exercise room upstairs. Reclaimed wood floors in the study & throughout the upstairs hallways lend to the warmth of this fabulous property. Whether you take the beautiful staircase in the main entry or the back stairs near the kitchen & mud room, this home lends itself to comfort & relaxation.",30.29618263244629,-97.87273406982422,4,TRUE,TRUE,TRUE,TRUE,Single Family,2004,1575000,2018-06-05,6,2018,34,1,2,0,0,0,0,0,34412.4,5947,5.533333333333334,5.666666666666668,1332,16,7,5,2,14
29376151,9901 Mandeville Cir,78750,"Dwell meets atomic ranch in this one of a kind late mid century gem set among mature oak trees. This tree house is quietly nestled on almost half an acre with a wet weather stream and empty wooded lot across the street for green views and a custom birdsong soundtrack. There are three large, unique living spaces with tons of windows, a separate master suite and three secondary bedrooms in their own wing. The custom kitchen features honed marble, three built in convection ovens, exposed stone, a professional Kohler brand stages sink, GE monogram luxury cook-top and more. The home has an open concept modern vibe with vintage charm that is perfect for both a private retreat and entertaining!  Soaring cedar details, floor glass, skylight, attached garage in a beautiful custom golf course community with highly rated rated schools. This home is an opportunity not to be missed!",30.43876838684082,-97.80255126953124,0,TRUE,FALSE,FALSE,FALSE,Single Family,1976,557000,2018-12-20,12,2018,17,3,1,0,0,0,0,0,18295.2,3155,0.9333333333333336,8.666666666666666,1632,16,3,4,2,42
2084748997,11100 Aliso Ln,78726,"Don't miss this beautiful custom-built home in the Woods- a gated, 25-home Modern European Farmhouse concept community in the heart of Four Points! This lovely two-story features a spacious open floor plan complete with exceptional finish out and energy-efficient features. Plenty of room to entertain in this thoughtfully designed home with an inviting family room and beautiful gourmet island kitchen with designer stainless steel appliances. Retreat to the fabulous master suite with double-vanity bath, seamless glass shower and huge walk-in closet. Home opens to a covered patio for outdoor enjoyment. Surrounded by nature preserve and conveniently located near 2222 and 620 with easy access to Lake Travis/Lake Austin, shops and restaurants. Zoned for the top-rated Leander ISD and Vandegrift HS. For more information and ""doll-house effect"" virtual walkthrough, visit www.woodsfourpoints.com. *Plan 2, To Be Built*",30.40932846069336,-97.84246063232422,2,TRUE,TRUE,FALSE,FALSE,Single Family,2019,552000,2020-10-13,10,2020,50,4,2,2,1,0,0,0,7623,2601,1.2,7,1381,16,4,4,1,1
125891561,1300 Canyon Edge Dr,78733,"Beautiful spacious home in EANES ISD! Valuated living room w/ fire place open to dining and kitchen w/ custom cabinets and quartz countertops. Downstairs master bedroom and study. Gameroom upstairs with built-in kids desk/work station, full bath and 3 additional bedrooms. Generous attic access for storage w/ spray foam insulation. Large flat back yard, with many trees and 8 foot privacy fence. Private Street.",30.33601379394531,-97.86473846435548,2,TRUE,TRUE,FALSE,FALSE,Single Family,2017,875000,2019-12-16,12,2019,30,5,2,1,2,0,0,0,13939.2,3050,3.8666666666666663,8,1373,14,4,4,2,2
29376650,11521 Sweet Basil Ct,78726,"Completely RENOVATED! Located 20 minutes from the heart of downtown Austin. Gated street in the sought after Canyon Creek subdivision. 
Open and bright home that offers a large, open kitchen with Carrera marble countertops, brand new appliances, breakfast bar & nook, gas cook top opening to the family room with a fireplace. The master bath is complete with a claw-foot tub, double vanities and a large walk-in closet. Brand new hardwood, carpet and tile flooring throughout, crown molding and high ceilings accent a home designed with comfort and entertaining in mind. Private back yard featuring patio and deck areas, no back neighbors! Bedrooms painted with non-toxic Mythic paint.",30.44123268127441,-97.83009338378906,2,TRUE,TRUE,FALSE,FALSE,Single Family,1995,239000,2018-03-06,3,2018,48,4,2,0,0,0,0,0,5967,2333,2.566666666666667,7,1277,16,3,4,2,23
29376150,9903 Mandeville Cir,78750,"Estate sale.  Incredible lot with gorgeous trees, privacy, huge deck.  Updated kitchen with granite, Thermador cooktop, white cabinets.  Updated master bath with expanded walk-in shower with body jets and walk-in closet.  2 bedrooms/2 baths main level, with 2 more br/1 bath on lower level.  Wood floors, updated roof, updated HVAC in 2016. Convenient location with 183 conveniences minutes away. Great schools, w Westwood HS.",30.43895721435547,-97.80286407470705,0,TRUE,FALSE,FALSE,FALSE,Single Family,1977,480000,2019-11-15,11,2019,22,2,1,2,2,0,1,0,16552.8,2920,0.9333333333333336,8.666666666666666,1632,16,3,4,1,42
29376648,11529 Sweet Basil Ct,78726,"Contact Jeffrey Schnabel, Broker-Associate @ Realty Austin for your private showing of this outstanding home - 512-913-7480 - Exclusive gated community of The Enclave in Canyon Creek. Great 1-story floor plan w/high-ceilings, light & bright. Great lock & leave living w/all front landscaping managed by HOA. Open design, formal LR & DR, family room open to kitchen w/it's own breakfast area. Gas cooktop & see thru gas log fireplace. Private, quaint backyard w/large covered porch. Large master suite has double-vanities, new glass shower enclosure, relaxing jetted tub, & walk-in closet. 2 guest bedrooms, and a 4th bedroom/office w/hardwood floor.  Very open design, with high ceilings, casual living room, dining room.  The home has a large kitchen with breakfast bar, and separate breakfast table area, that opens into the family room.  Easy to care for backyard with a large covered porch and tons of privacy.  No rear neighbors.  Very well maintained with a new roof (2009), new furnace (2012), new water heater (2013), new tile in bathrooms (2014), and a new shower enclosure in the master suite (2014).  Just Gorgeous.",30.441354751586925,-97.83037567138672,0,TRUE,FALSE,FALSE,TRUE,Single Family,1995,389900,2019-08-01,8,2019,57,5,1,1,0,0,0,0,6664,2101,2.5333333333333337,7,1277,16,2,3,1,24
29345061,1115 San Augustine Dr,78733,"1115 San Augustine Dr, Austin, TX 78733 is a single family home that contains 1,806 sq ft and was built in 1984. It contains 4 bedrooms and 2 bathrooms. 
 
The Zestimate for this house is $508,265. The Rent Zestimate for this home is $2,500/mo.",30.3365478515625,-97.86802673339844,2,FALSE,TRUE,FALSE,FALSE,Single Family,1984,470000,2020-05-19,5,2020,35,4,2,1,1,0,0,0,13068,1806,3.9666666666666655,8,1373,14,2,4,2,36
29376147,10001 Mandeville Cir,78750,Beautiful 1.5 Story Home w/Pool in VERY DESIREABLE Spicewood at Balcones Villages! Large Bedroom and Bathroom Upstairs ~ Huge Formal Dining ~ Office ~ Rear Entry Garage ~ Swimming Pool and Hot Tub ~ Spicewood Elem/Canyon Vista M.S./Westwood H.S. ~ Gorgeous Live Oak Trees ~ Floor to Ceiling Stone Fireplace ~ Built-In Cabinets in Family ~ Skylight in Kitchen ~ Remodeled Master Bathroom - MAKE SURE TO SEARCH YOUTUBE FOR HD VIDEO TOUR,30.43930053710937,-97.8037567138672,2,FALSE,TRUE,TRUE,FALSE,Single Family,1976,475000,2018-06-30,6,2018,40,5,2,0,0,0,0,0,13503.6,2610,0.9666666666666668,8.666666666666666,1632,16,3,4,1,42
29339560,1708 Allium Dr,78733,"1708 Allium Dr, Austin, TX 78733 is a single family home that contains 3,988 sq ft and was built in 1999. It contains 5 bedrooms and 5 bathrooms. 
 
The Zestimate for this house is $1,060,868. The Rent Zestimate for this home is $5,295/mo.",30.31031990051269,-97.8938217163086,0,TRUE,FALSE,FALSE,TRUE,Single Family,1999,888000,2018-06-27,6,2018,1,0,1,0,0,0,0,0,15681.6,3988,2.333333333333333,9.333333333333334,1360,14,5,5,2,19
